Controladoria - D.R.E - Resultado Geral Da Empresa 2;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15
 ;( - ) Despesas de Marketing;58.736,68;0,53%;69.520,84;0,54%;52.706,72;0,43%;-16.814,12;-24,2%;52.706,72;0,43%;0,00;0;52.706,72;0,43%;
 ;( - ) Despesas com Veiculos;14.648,12;0,13%;32.036,98;0,25%;26.735,91;0,22%;-5.301,07;-16,5%;26.735,91;0,22%;950,00;0,0027;27.685,91;0,22%;
 ;( - ) Alugueis;149.338,41;1,34%;138.211,48;1,08%;115.312,08;0,94%;-22.899,40;-16,6%;115.312,08;0,94%;53.181,00;0,1486;53.181,00;0,94%;
 ;( - ) Despesas Gerais;9.789,44;0,44%;40.188,96;0,31%;34.687,70;0,28%;-5.501,26;-13,7%;34.687,70;0,28%;0,00;0;34.687,70;0,03%;
 ;( +) Outras Receitas;49.357,03;0,44%;44.754,50;0,35%;38.384,73;0,31%;-6.369,77;-14,2%;53.384,73;0,43%;4,20;0;38.388,93;0,31%;
 ;( +) Bonificação Recebidas;40.687,65;0,36%;35.555,02;0,28%;70.069,22;0,57%;34.514,20;97,07;70.069,22;0,57%;0,00;0;70.069,22;0,57%;
 ;DESPESAS OPERACIONAIS;2.321.162,13;20,78%;2.682.438,23;21,02%;2.733.490,11;22,17%;51.051,87;1,9%;2.718.490,11;22,04%;68.040,69;0,1901;2.686.218,72;21,81%;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;EBITDA;681.909,83;6,11%;919.298,61;7,20%;710.957,26;5,77%;-208.341,35;-22,7%;725.957,26;5,89%;289.923,29;0,8099;744.668,00;6,05%;
 ;( - ) Depreciação / Amortização;78.177,15;0,70%;89.347,35;0,70%;86.324,48;0,70%;-3.022,87;-3,4%;86.324,48;0,70%;2.505,75;0,007;88.830,23; ;
 ;EBIT;603.732,68;5,41%;829.951,26;6,50%;624.632,78;5,07%;-205.318,48;-24,7%;639.632,78;5,19%;287.417,54;0,8029;655.837,77;5,32%;
 ;( - ) Resultado Financeiro;73.716,05;0,66%;46.846,28;0,37%;36.579,21;0,00%;-10.267,07;-21,9%;36.579,21;0,30%;32.996,91;0,0922;69.576,12; ;
 ;RESULTADO DO PERIODO;530.016,63;4,75%;783.104,98;6,14%;588.053,57;4,77%;-195.051,41;-24,9%;603.053,57;4,89%;254.420,63;0,7107;586.261,65;4,76%;
 ;( - ) IRPJ / CSLL;46.280,00;0,41%;62.451,50;0,49%;43.069,15;0,35%;-19.382,35;-31,0%;43.069,15;0,35%;51.847,91;0,1448;94.917,06; ;
 ;RESULTADO LIQUIDO;483.736,63;4,33%;720.653,48;5,65%;544.984,42;4,42%;-175.669,06;-24,4%;559.984,42;4,54%;202.572,72;0,5659;491.344,59;3,99%;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;DESPESAS NÃO OPERACIONAIS;178.605,46;1,60%;306.670,09;2,40%;328.408,44;2,66%;-21.738,35;7,09%; ; ;119.202,00;0,333;191.397,89; ;
 ;PRO LABORE TUBERTINO;41.163,30;0,37%;34.901,64;0,27%;40.128,90;0,33;5.227,26;-13,03%; ; ;40.000,00;0,1117;80.128,90; ;
 ;PRO LABORE DIEGO;12,00;0,00%;0,00;0,00%;0,00;0,00%;0,00;-100,00%; ; ;25.000,00;0,0698;25.000,00; ;
 ;PRO LABORE THIAGO;0,00;0,00%;0,00;0,00%;0,00;0,00%;0,00;-100,00%; ; ;27.101,00;0,0757;27.101,00; ;
 ;PRO LABORE PATRICIA;15.439,56;0,14%;0,00;0,00%;0,00;0,00%;0,00;-100,00%;107.339,57; ;27.101,00;0,0757;27.101,00; ;
 ;PRO LABORE EMPRESA;0,00;0,00%;28.332,34;0,22%;32.766,99;0,27%;4.434,65;-13,53%;1.624.608,43; ;0,00;0;32.766,99; ;
 ;TOTAL;2.911,84;0,03%;-675,00;-0,01%;-700,00;-0,01%;-25,00;-3,57%;1.517.268,86; ; ;; ; ;
 ;CHEQUES DEVOLVIDOS - ( + ) ENTRADAS;13.715,18;0,12%;0,00;0,00%;304,79;0,00%;304,79;-100,00%; ; ; ;; ; ;
 ;CHEQUES DEVOLVIDOS - ( - ) RECEBIDOS;10.803,34;0,10%;675,00;0,01%;1.004,79;0,01%;329,79;-32,82%; ; ; ;; ; ;
 ;INVESTIMENTOS REALIZADOS; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;ALUGUÉIS (HOLDING);119.078,76;1,07%;244.111,11;1,91%;256.212,55;2,01%;12.101,44;4,96%; ; ; ;; ; ;
 ;RESULTADO  - LUCRO LIQUIDO;305.131,17;2,73%;413.983,39;3,24%;216.575,98;1,76%; ; ; ; ;83.370,72;0,2329;299.946,70;2,43%;
 ;EMPRESTIMOS E FINANCIAMENTOS;178.013,75;1,59%;197.993,19;1,55%;200.969,72;1,63%; ; ; ; ;2.505,75;;203.475,47; ;
 ;RESULTADO  - APÓS PGTO EMPRESTIMOS;127.117,42;1,14%;215.990,20;1,69%;15.606,26;0,13%; ; ; ; ;80.864,97;;96.471,23; ;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;CMV FINANCEIRO; ; ;9.602.467,33;77,87%; ; ; ; ; ; ; ;; ; ;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;Margem Venda Total;3.672.915,23; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;Margem Dpto menos 55/80;3.121.336,01; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;Margem Dpto 80;188.944,89; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;Margem Dpto 55;151.918,02; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;CMV Devol;17.751,56; ; ; ; ; ; ; ; ; ; ;; ; ;
 ;Margem Liquida;3.444.447,36; ; ; ; ; ; ; ; ; ; ;; ; ;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
 ; ; ; ; ; ; ; ; ; ; ; ; ;; ; ;
