Financeiro - Controladoria Financeira- Monica;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10
Unidades:Supermercado;Periodicidade:Mensal;Período:Outubro/2025;;;;;;;;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ;Movimentação Geral;VALOR;P(%); ;Resumo;Movimentação; ; ;;
 ; ; ; ; ; ; ;112322/Debito - Ticket Restaurante;10,00;112375/Credito - Policard/Up Brasil;2125,72;
 ; ; ; ; ; ; ;112323/Debito - Ticket Flex;0,00;112379/Credito - Tricard;193,19;
 ; ; ; ; ; ; ;112326/Debito - Visa Electron;2.047.194,45;112380/Debito -VR ref;0;
 ; ; ; ; ; ; ;112327/Debito - Alelo Refeição;27.597,52;112381/Debito - Cabal;0;
 ; ; ; ; ; ; ;112329/Debito - VR Alimentação;158.071,51;112382/Debito- Ben Vale Refeição;0;
 ; ; ; ; ; ; ;112330/Debito - Sodexo Refeição Pass;48.435,35;112383/Debito - Ben Vale Alim;0;
 ; ; ; ; ; ; ;112331/Débito - Sodexo Premium Pass;0,00;112386/Debito-Green Card - Alimentação;0;
 ; ; ; ; ; ; ;112350/Credito - American Express - AMEX;23.708,52;112398/Pic Pay;0;
 ; ; ; ; ; ; ;112351/Credito - Hipercard;0,00;112399/POS;0;
 ; ; ; ; ; ; ;112352/Credito - Cabal;13,46;112417/Credito - Sysprocard;0;
 ; ; ; ; ; ; ;112353/Credito-GoodCard;216,18;112501/Cheque AV;17434,66;
 ; ; ; ; ; ; ;112357/Credito - Elo;452.135,10;112502/Cheque Pre;32359,09;
 ; ; ; ; ; ; ;112358/Debito - Elo Voucher;0,00;112503/Cheque devolvido;1872,42;
 ; ; ; ; ; ; ;112359/Credito - Elo Voucher;0,00;112703/ Devolução de Mercadoria a Receber - RCM;6207,15;
 ; ; ; ; ; ; ;112361/Credito - Mastercard;2.654.581,10;112707/Creditos Trocas em Cobrança;0;
 ; ; ; ; ; ; ;112372/Credito - Visa;1.607.998,82;112985/IRRF a Compensar;1717,99;
 ; ; ; ; ; ; ;112373/Credito - Vale Card;50.054,50;127201/Partic em Outras Sociedades;50;
 ; ; ; ; ; ; ;112375/Credito - Policard/Up Brasil;49.293,96;127203/Aracredi Banco Cooperativa Ltda;100;
 ; ; ; ; ; ; ;112379/Credito - Tricard;61.648,08;211101/Fornec. p/ Revenda;11158373,08;
 ; ; ; ; ; ; ;112380/Debito -VR ref;17.348,51;211102/Fornec p/ Consumo;168899,66;
 ; ; ; ; ; ; ;112381/Debito - Cabal;10.696,01;211103/Fornec de Serviços;424347,11;
 ; ; ; ; ; ; ;112382/Debito- Ben Vale Refeição;0,00;211104/Faturas a Pagar;157626,73;
 ; ; ; ; ; ; ;112383/Debito - Ben Vale Alim;0,00;211105/Fretes a Pagar;14,99;
 ; ; ; ; ; ; ;112386/Debito-Green Card - Alimentação;72,82;211109/Fornecedor de Investimento;5423,1;
 ; ; ; ; ; ; ;112398/Pic Pay;455,14;211110/Fornec desp gerais;18376,65;
 ; ; ; ; ; ; ;112417/Credito - Sysprocard;3.040,84;211201/Obrig Imobilizado;167178,19;
 ; ; ; ; ; ; ;112501/Cheque AV;19.209,28;211301/Salários e Ordenado;481556,53;
 ; ; ; ; ; ; ;112502/Cheque Pre;117.261,84;211302/Férias a Pagar;46854,99;
 ; ; ; ; ; ; ;112503/Cheque devolvido;1.872,42;211303/ 13º Salário a Pagar;0;
 ; ; ; ; ; ; ;112701/Adiant. a Fornec.;16.170,77;211304/Verbas Resc a Pagar;65762,92;
 ; ; ; ; ; ; ;112702/Acordo Comercial-verbas;32.953,27;211305/Sindicatos a Pagar;240,65;
 ; ; ; ; ; ; ;112703/Devolução RCM;70.720,34;211306/Pensão Alimentícia;2410,8;
 ; ; ; ; ; ; ;112706/Trocas A Indenizar;1.288,61;211307/Adiant a Func;219978,82;
 ; ; ; ; ; ; ;112707/Trocas em cobrança;40.380,04;211309/Adto 13º Salário;7420,96;
 ; ; ; ; ; ; ;112710/Acordo Comercial-reduz;0,00;211410/Outras Obrig Trabal a Pagar;44740,47;
 ; ; ; ; ; ; ;112711/Acordo Descontos Obt;0,00;211501/ICMS a Recolher;227030,77;
 ; ; ; ; ; ; ;112713/ Acordos Bonificação;225.209,26;211502/PIS a Recolher;25601,73;
 ; ; ; ; ; ; ;112714/Sell Out;0,00;211503/COFINS a Recolher;118134,74;
 ; ; ; ; ; ; ;112799/Cred c/ Fornecedores;0,00;211504/INSS a Recolher;364358,55;
 ; ; ; ; ; ; ;112801/Adto Funcionários;0,00;211505/FGTS a Pagar;81676,91;
 ; ; ; ; ; ; ;112802/Antecipacao de Férias;0,00;211506/IRPJ a Pagar;50630,83;
 ; ; ; ; ; ; ;112807/Quebra de Caixa;3.509,84;211507/CSLL a Pagar;18947,1;
 ; ; ; ; ; ; ;112949/Outras CR;119,38;211508/IPTU a Pagar;11305,41;
 ; ; ; ; ; ; ;112952/Adto Clientes;0,00;211509/IPVA a Pagar;0;
 ; ; ; ; ; ; ;112953/Adto Clientes;28.523,14;211511/Multas a Pagar;250;
 ; ; ; ; ; ; ;121953/Depósitos Judiciais - LP;0,00;211512/Multas Trabalhistas;13296,68;
 ; ; ; ; ; ; ;211902/Contra Vale a Pagar;0,00;211513/ICMS ST à Recolher;9144,26;
 ; ; ; ; ; ; ;211910/Multi Facil - Recarga de celular;0,00;211550/Fornec Tribut a Rec;0;
 ; ; ; ; ; ; ;211911/Corresp. Bancário;0,00;211601/Funrural a Recolher;4679,53;
 ; ; ; ; ; ; ;211925/Acordos Com a Apropriar;0,00;211602/IRRF a Recolher;18126,64;
 ; ; ; ; ; ; ;211945/Cheques P/Pgto.;112.253,17;211603/ISSQN a Recolher;487,98;
 ; ; ; ; ; ; ;211946/Outras Contas a Pagar;0,00;211604/Pis/Cofins/Csll a Recolher;3124,4;
 ; ; ; ; ; ; ;214304( - ) Juros  Aracredi;5.682,32;211605/INSS Retido a Recolher;2683,95;
 ; ; ; ; ; ; ;214306( - ) Juros Safra;13.699,52;211901/Devolução de Vendas a Pagar;14477,01;
 ; ; ; ; ; ; ;313101/Juros Recebidos;1.140,37;211902/Contra Vale a Pagar;840,65;
 ; ; ; ; ; ; ;313102/Descontos Obtidos;4.262,47;211903/Adiant. de Clientes;25108,76;
 ; ; ; ; ; ; ;313105/Rend. Aplic. Financeira;16.774,99;211905/Créd Trocas/Boni Inden;23539,57;
 ; ; ; ; ; ; ;313106/Bônus Correspondente Bancário;32,37;211910/Multi Facil - Recarga de celular;0;
 ; ; ; ; ; ; ;313203/Receitas Eventuais;0,30;211911/Corresp. Bancário;44896,2;
 ; ; ; ; ; ; ;313204/Sobra de Cx Fech;0,00;211913/Alugueis a Pagar;609771,62;
 ; ; ; ; ; ; ;313206/Acordo Comerc - Verbas;149.439,77;211914/Convênios Terceiros - Folha de Pagamento;53175,28;
 ; ; ; ; ; ; ;313208/Ganho Recarga;265,87;211915/Vale - Cesta Alimentação;0;
 ; ; ; ; ; ; ;313209/SOBRA CEASA;0,00;211916/Repasse Recarga de celular;10908;
 ; ; ; ; ; ; ;331110/Encargos Sociais - INSS;2,16;211917/Vale Cesta - Consolidado;0;
 ; ; ; ; ; ; ;331413/Sistemas Monitorados;1.773,09;211920/Adiant. a Fornecedor;27750,44;
 ; ; ; ; ; ; ;333101/Juros Pagos;4,59;211921/Bonificações a Apropriar;75363,42;
 ; ; ; ; ; ; ;333102/Descontos Concedidos;0,00;211925/Acordos Comerciais a Apropriar;149439,77;
 ; ; ; ; ; ; ;333108/ Tarifas Bancárias;0,00;211930/Depositos Judiciais de Terceiros a pagar;349,77;
 ; ; ; ; ; ; ;333109/Taxas adm Cartoes;0,00;211940/Distrib de Lucro Sócios;124185,93;
 ; ; ; ; ; ; ;333114/Aluguel de P.O.S.;0,00;211945/Cheq Pré P/ Pagam;115138,19;
 ; ; ; ; ; ; ;333206/Perdas s/ Créditos;0,00;211946/Outras Contas Pagar;0;
 ; ; ; ; ; ; ; ; ;211948/Outras Contas a pagar - I;0;
 ; ; ; ; ; ; ; ; ;211949/Outras CP - Fornecedores;5500,68;
 ; ; ; ; ; ; ; ; ;214303/Banco Aracredi;149086,51;
 ; ; ; ; ; ; ; ; ;214305/Banco Safra;84879,26;
 ; ; ; ; ; ; ; ; ;312107/Chargeback;0;
 ; ; ; ; ; ; ; ; ;313102/Descontos Obtidos;0,22;
 ; ; ; ; ; ; ; ; ;313107/Desc Obt - Acordos Comerciais;0;
 ; ; ; ; ; ; ; ; ;321255/( - ) Bonificações;0,01;
 ; ; ; ; ; ; ; ; ;331110/Encargos Sociais - INSS;0;
 ; ; ; ; ; ; ; ; ;331305/Multas Dedutíveis;0;
 ; ; ; ; ; ; ; ; ;332615/Taxas Ifood;1545,52;
 ; ; ; ; ; ; ; ; ;332707/Doações;2600,93;
 ; ; ; ; ; ; ; ; ;333101/Juros Pagos;0,01;
 ; ; ; ; ; ; ; ; ;333102/Desc. Concedidos;516,86;
 ; ; ; ; ; ; ; ; ;333107/IOF;1579,22;
 ; ; ; ; ; ; ; ; ;333108/Tarifas Bancárias;2396,41;
 ; ; ; ; ; ; ; ; ;333109/Taxas adm Cartoes;155796,35;
 ; ; ; ; ; ; ; ; ;333111/Tarifa s/ Cobrança;10,21;
 ; ; ; ; ; ; ; ; ;333114/Aluguel de P.O.S.;2347,99;
 ; ; ; ; ; ; ; ; ;333117/Juros Empr/Financ;19381,89;
 ; ; ; ; ; ; ; ; ;333120/Tarifa  Alelo Ali;355,05;
 ; ; ; ; ; ; ; ; ;333124/Tarifa - Sodexo Alim;32,7;
 ; ; ; ; ; ; ; ; ;333125/Tarifa - Ticket Alim;1740,52;
 ; ; ; ; ; ; ; ; ;333127/ Tarifa Debito - Alelo Refeição;0,9;
 ; ; ; ; ; ; ; ; ;333128/Tarifa- VR Benef;567,02;
 ; ; ; ; ; ; ; ; ;333129/Tarifa - Sodexo Ref;47,45;
 ; ; ; ; ; ; ; ; ;333130/Tarifa- Sodexo Premium;0;
 ; ; ; ; ; ; ; ; ;333131/Tarifa - AMEX;0;
 ; ; ; ; ; ; ; ; ;333133/Tarifa Credito - Cabal;0;
 ; ; ; ; ; ; ; ; ;333134/ Tarifa GoodCard;12,3;
 ; ; ; ; ; ; ; ; ;333135/Tarifa Cred System;7;
 ; ; ; ; ; ; ; ; ;333136/Tarifa - ECX Card;11,3;
 ; ; ; ; ; ; ; ; ;333139/Tarifa- Mastercard;0;
 ; ; ; ; ; ; ; ; ;333141/Tarifa - Vale Card;661,95;
 ; ; ; ; ; ; ; ; ;333143/Tarifa- Policard;0;
 ; ; ; ; ; ; ; ; ;333148/Tarifa -UP Brasil;1263,05;
 ; ; ; ; ; ; ; ; ;333149/Anuidade C Cred;0;
 ; ; ; ; ; ; ; ; ;333153/Tarifa - Sodexo Gift;54,5;
 ; ; ; ; ; ; ; ; ;333154/Tarifa T.r.;421,27;
 ; ; ; ; ; ; ; ; ;333155/Tarifa Ticket Flex;115,49;
 ; ; ; ; ; ; ; ; ;333156/Tarifa - Ben Visa;0;
 ; ; ; ; ; ; ; ; ;333157/Tarifa - PIX;0;
 ; ; ; ; ; ; ; ; ;333158/Tarifa -Green Card Ref;0;
 ; ; ; ; ; ; ; ; ;333160/Tarifa - Green Card - Alimentação;4,5;
 ; ; ; ; ; ; ; ; ;333206/Perdas c/ Créditos Incobráveis;0;
 ; ; ; ; ; ; ; ; ;333211/Falta de Cx ñ Cobrada;0;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;354139,01;
 ; ; ; ; ; ; ; ; ; ;15427595,51;
 ; ; ; ; ; ; ; ; ; ;221720,24;
 ; ; ; ; ; ; ; ; ; ;101,55;
 ; ; ; ; ; ; ; ; ; ;16003454,76;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
 ; ; ; ; ; ; ; ; ; ;;
